Country Code,Country,Airport ICAO Code,Airport Name,Airport Latitude,Airport Longitude,Operation Type,Flights,Fuel LTO Cycle (kg)  ,NOx LTO Total mass (g),PM2.5 LTO Emission (g),HC LTO Total mass (g),CO LTO Total Mass (g)
CN,China,ZSCN,Nanchang Changbei International Airport,28.864815,115.90271,Commercial Passenger,41980,33057453,436156001,2106669,44466109,414919211
CN,China,ZSCN,Nanchang Changbei International Airport,28.864815,115.90271,Commercial Freighter,585,896376,11478596,68498,445622,7953210
CN,China,ZSCN,Nanchang Changbei International Airport,28.864815,115.90271,General Aviation,263,160758,2114946,11564,211292,2466561
CN,China,ZSNJ,Nanjing Lukou International Airport,31.735032,118.865949,Commercial Passenger,100755,84172282,1156280627,6359329,83178414,899221346
CN,China,ZSNJ,Nanjing Lukou International Airport,31.735032,118.865949,Commercial Freighter,5159,6111706,82003568,428114,4241366,64074974
CN,China,ZSNJ,Nanjing Lukou International Airport,31.735032,118.865949,General Aviation,951,808137,11612317,62430,831495,8692006
CN,China,ZGNN,Nanning Wuxu Airport,22.608299,108.171997,Commercial Passenger,50523,38764586,484909385,2657823,47068167,459649453
CN,China,ZGNN,Nanning Wuxu Airport,22.608299,108.171997,Commercial Freighter,2918,3094468,37864445,276817,2962079,33706537
CN,China,ZGNN,Nanning Wuxu Airport,22.608299,108.171997,General Aviation,139,98786,1254307,7887,115349,1289705
CN,China,ZSNB,Ningbo Lishe International Airport,29.82670021057129,121.46199798583984,Commercial Passenger,47202,39914459,565522953,2756649,43760162,441706332
CN,China,ZSNB,Ningbo Lishe International Airport,29.82670021057129,121.46199798583984,Commercial Freighter,1526,2308550,30198286,150457,1701598,21952308
CN,China,ZSNB,Ningbo Lishe International Airport,29.82670021057129,121.46199798583984,General Aviation,152,126067,1746026,9283,120470,1384382
CN,China,ZSQD,Qingdao Jiaodong International Airport,36.361953,120.088171,Commercial Passenger,80946,66155967,881654862,4284517,71542197,737080891
CN,China,ZSQD,Qingdao Jiaodong International Airport,36.361953,120.088171,Commercial Freighter,2933,3971846,57350451,254175,2975113,36955675
CN,China,ZSQD,Qingdao Jiaodong International Airport,36.361953,120.088171,General Aviation,239,206034,2855509,13657,200329,2230102
CN,China,ZSQZ,Quanzhou Jinjiang International Airport,24.7964,118.589996,Commercial Passenger,25685,19713878,248629019,1246575,25841537,240270723
CN,China,ZSQZ,Quanzhou Jinjiang International Airport,24.7964,118.589996,Commercial Freighter,974,1004078,10542458,90933,481112,11754020
CN,China,ZSQZ,Quanzhou Jinjiang International Airport,24.7964,118.589996,General Aviation,39,27627,368378,2829,26719,367319
CN,China,ZJSY,Sanya Phoenix International Airport,18.3029,109.412003,Commercial Passenger,65246,67998601,1039240478,5344015,57929168,659234408
CN,China,ZJSY,Sanya Phoenix International Airport,18.3029,109.412003,Commercial Freighter,1,882,12298,77,722,7066
CN,China,ZJSY,Sanya Phoenix International Airport,18.3029,109.412003,General Aviation,197,187398,2713390,15541,159129,1862826
CN,China,ZSSS,Shanghai Hongqiao International Airport,31.198104,121.33426,Commercial Passenger,130452,165817809,2718233331,10310176,133055100,1603013978
CN,China,ZSSS,Shanghai Hongqiao International Airport,31.198104,121.33426,Commercial Freighter,10,25692,444690,1044,15264,234756
CN,China,ZSSS,Shanghai Hongqiao International Airport,31.198104,121.33426,General Aviation,865,883777,13311910,68382,701281,8749188
CN,China,ZSPD,Shanghai Pudong International Airport,31.1434,121.805,Commercial Passenger,192719,204242762,3159648107,14173864,178080220,2072480003
CN,China,ZSPD,Shanghai Pudong International Airport,31.1434,121.805,Commercial Freighter,21566,53622106,1016719156,2055835,39317699,511513455
CN,China,ZSPD,Shanghai Pudong International Airport,31.1434,121.805,General Aviation,1252,1586216,27416995,103474,1420627,16358974
CN,China,ZYTX,Shenyang Taoxian International Airport,41.639801,123.483002,Commercial Passenger,71951,58956361,815139564,3985733,54153040,631059559
CN,China,ZYTX,Shenyang Taoxian International Airport,41.639801,123.483002,Commercial Freighter,1199,1948664,26691444,152726,1686625,18516728
CN,China,ZYTX,Shenyang Taoxian International Airport,41.639801,123.483002,General Aviation,289,227162,3114626,13784,221425,2537694
CN,China,ZGSZ,Shenzhen Bao'an International Airport,22.639299,113.810997,Commercial Passenger,176950,182433646,2759873231,13141624,156740547,1775833300
CN,China,ZGSZ,Shenzhen Bao'an International Airport,22.639299,113.810997,Commercial Freighter,14889,25642839,399298558,1526147,20122852,250451584
CN,China,ZGSZ,Shenzhen Bao'an International Airport,22.639299,113.810997,General Aviation,2513,1603298,22317016,183116,1424653,26495759
CN,China,ZBSJ,Shijiazhuang Zhengding International Airport,38.280701,114.696999,Commercial Passenger,36000,28504108,376097056,1962563,36631067,340513438
CN,China,ZBSJ,Shijiazhuang Zhengding International Airport,38.280701,114.696999,Commercial Freighter,911,1035658,13134590,99369,988339,10877134
CN,China,ZBSJ,Shijiazhuang Zhengding International Airport,38.280701,114.696999,General Aviation,164,117109,1482217,10656,149249,1452428
CN,China,ZSWX,Sunan Shuofang International Airport,31.494400024399997,120.429000854,Commercial Passenger,33469,27290362,368726223,1729757,30481631,307678221
CN,China,ZSWX,Sunan Shuofang International Airport,31.494400024399997,120.429000854,Commercial Freighter,1821,2357842,28942323,219464,1980544,24382639
CN,China,ZSWX,Sunan Shuofang International Airport,31.494400024399997,120.429000854,General Aviation,136,100846,1307417,7351,106949,1198428
CN,China,ZBYN,Taiyuan Wusu Airport,37.746899,112.627998,Commercial Passenger,49400,38634560,490147810,2672881,46871944,451237755
CN,China,ZBYN,Taiyuan Wusu Airport,37.746899,112.627998,Commercial Freighter,306,287408,3231954,18988,208328,3722598
CN,China,ZBYN,Taiyuan Wusu Airport,37.746899,112.627998,General Aviation,342,210350,2861070,16620,235694,2721158
CN,China,ZBTJ,Tianjin Binhai International Airport,39.124401092499994,117.346000671,Commercial Passenger,68838,54336490,680358180,3481359,65621696,652130845
CN,China,ZBTJ,Tianjin Binhai International Airport,39.124401092499994,117.346000671,Commercial Freighter,1453,2736452,40991542,192571,1779284,24575673
CN,China,ZBTJ,Tianjin Binhai International Airport,39.124401092499994,117.346000671,General Aviation,254,191018,2384845,11304,223704,2368412
CN,China,ZSWZ,Wenzhou Longwan International Airport,27.912201,120.851997,Commercial Passenger,44410,36356695,486575080,2644638,41715977,411121914
CN,China,ZSWZ,Wenzhou Longwan International Airport,27.912201,120.851997,Commercial Freighter,1323,1376248,17245176,148114,704192,12306938
CN,China,ZSWZ,Wenzhou Longwan International Airport,27.912201,120.851997,General Aviation,251,203258,2690288,14301,243605,2365285
CN,China,ZHHH,Wuhan Tianhe International Airport,30.774798,114.213723,Commercial Passenger,95559,75402167,958688786,5009853,96689409,884699841
CN,China,ZHHH,Wuhan Tianhe International Airport,30.774798,114.213723,Commercial Freighter,982,1387853,20171300,93812,933425,14345626
CN,China,ZHHH,Wuhan Tianhe International Airport,30.774798,114.213723,General Aviation,355,269608,3424223,18475,349932,3259056
CN,China,ZLXY,Xi'an Xianyang International Airport,34.447102,108.751999,Commercial Passenger,151098,127046017,1730809872,8825902,121022390,1372667969
CN,China,ZLXY,Xi'an Xianyang International Airport,34.447102,108.751999,Commercial Freighter,1364,1899482,26188350,140165,2062950,21034051
CN,China,ZLXY,Xi'an Xianyang International Airport,34.447102,108.751999,General Aviation,556,464023,6124678,39675,379308,4900489
CN,China,ZSAM,Xiamen Gaoqi International Airport,24.54400062561035,118.12799835205078,Commercial Passenger,86428,71091094,946895900,4282536,76308871,780453664
CN,China,ZSAM,Xiamen Gaoqi International Airport,24.54400062561035,118.12799835205078,Commercial Freighter,1936,4118534,66539336,184311,2752142,36818214
CN,China,ZSAM,Xiamen Gaoqi International Airport,24.54400062561035,118.12799835205078,General Aviation,288,249695,3610596,16411,274144,2716129
CN,China,ZLXN,Xining Caojiabao International Airport,36.528295,102.040157,Commercial Passenger,25008,20971338,284626147,1379896,22888270,239491224
CN,China,ZLXN,Xining Caojiabao International Airport,36.528295,102.040157,General Aviation,737,610599,7101874,40922,465582,7492472
CN,China,ZPJH,Xishuangbanna Gasa International Airport,21.974648,100.762224,Commercial Passenger,22405,18120359,236509144,1091012,18324043,219368795
CN,China,ZPJH,Xishuangbanna Gasa International Airport,21.974648,100.762224,General Aviation,155,123373,1645212,8958,96425,1368439
CN,China,ZSYT,Yantai Penglai International Airport,37.659724,120.978124,Commercial Passenger,32075,25637178,340060589,1738061,29274461,299277896
CN,China,ZSYT,Yantai Penglai International Airport,37.659724,120.978124,Commercial Freighter,1385,1374690,17533342,97258,1137335,13867306
CN,China,ZSYT,Yantai Penglai International Airport,37.659724,120.978124,General Aviation,306,245771,3310929,16901,282842,2850885
CN,China,ZLIC,Yinchuan Hedong International Airport,38.322758,106.393214,Commercial Passenger,31448,24500600,314779407,1672629,27307897,280988948
CN,China,ZLIC,Yinchuan Hedong International Airport,38.322758,106.393214,Commercial Freighter,27,39356,551996,2886,35072,404758
CN,China,ZLIC,Yinchuan Hedong International Airport,38.322758,106.393214,General Aviation,220,175614,2304690,13133,185233,1933522
CN,China,ZHCC,Zhengzhou Xinzheng International Airport,34.526497,113.849165,Commercial Passenger,92663,70623519,883712752,4386920,87865498,838403077
CN,China,ZHCC,Zhengzhou Xinzheng International Airport,34.526497,113.849165,Commercial Freighter,5660,11423359,164773070,655158,6989529,95118668
CN,China,ZHCC,Zhengzhou Xinzheng International Airport,34.526497,113.849165,General Aviation,363,272195,3289775,19045,339130,3263988
CN,China,ZGSD,Zhuhai Jinwan Airport,22.006399,113.375999,Commercial Passenger,42590,32820551,402114272,2124213,41413218,394173773
CN,China,ZGSD,Zhuhai Jinwan Airport,22.006399,113.375999,General Aviation,143,65420,808488,5263,80207,1216950
CN,China,ZWWW,Ürümqi Diwopu International Airport,43.907100677490234,87.47419738769531,Commercial Passenger,85932,71755656,933150117,3884829,78538665,831159132
CN,China,ZWWW,Ürümqi Diwopu International Airport,43.907100677490234,87.47419738769531,Commercial Freighter,298,458518,5308953,66096,379653,4855473
CN,China,ZWWW,Ürümqi Diwopu International Airport,43.907100677490234,87.47419738769531,General Aviation,1004,783912,9346945,45286,998041,10434345
CO,Colombia,SKBO,El Dorado International Airport,4.70159,-74.1469,Commercial Passenger,154499,128015261,1984044758,10707712,139325435,1390493458
CO,Colombia,SKBO,El Dorado International Airport,4.70159,-74.1469,Commercial Freighter,8962,15119586,220572029,832518,20360992,155016883
CO,Colombia,SKBO,El Dorado International Airport,4.70159,-74.1469,General Aviation,1700,711019,9603863,119633,797589,11771578
CO,Colombia,SKRG,Jose Maria Córdova International Airport,6.16454,-75.4231,Commercial Passenger,41599,36223158,557662515,2638681,41346456,399586058
CO,Colombia,SKRG,Jose Maria Córdova International Airport,6.16454,-75.4231,Commercial Freighter,1593,2835136,42116788,147733,3868948,29475504
CO,Colombia,SKRG,Jose Maria Córdova International Airport,6.16454,-75.4231,General Aviation,757,162520,2394563,18238,315473,7013291
CO,Colombia,SKCG,Rafael Nuñez International Airport,10.4424,-75.513,Commercial Passenger,22198,19266006,293881870,1453806,21897452,210933609
CO,Colombia,SKCG,Rafael Nuñez International Airport,10.4424,-75.513,Commercial Freighter,50,36834,366684,1896,54470,551504
CO,Colombia,SKCG,Rafael Nuñez International Airport,10.4424,-75.513,General Aviation,170,37882,531290,4412,130190,1821020
CR,Costa Rica,MROC,Juan Santamaría International Airport,9.99386,-84.208801,Commercial Passenger,30975,18791499,275399049,1894214,17811930,196949105
CR,Costa Rica,MROC,Juan Santamaría International Airport,9.99386,-84.208801,Commercial Freighter,2751,4205746,58663716,250245,5817301,42384925
CR,Costa Rica,MROC,Juan Santamaría International Airport,9.99386,-84.208801,General Aviation,1751,173790,1852981,67169,405816,8940526
HR,Croatia,LDZA,Zagreb Airport,45.742901,16.0688,Commercial Passenger,19898,12296011,162389576,1292260,22516552,150688825
HR,Croatia,LDZA,Zagreb Airport,45.742901,16.0688,Commercial Freighter,1057,380556,3873603,83268,341002,7714402
HR,Croatia,LDZA,Zagreb Airport,45.742901,16.0688,General Aviation,220,71839,992513,7968,137273,1770034
CY,Cyprus,LCLK,Larnaca International Airport,34.875099,33.624901,Commercial Passenger,26219,22503985,343181456,1404742,19199489,243324439
CY,Cyprus,LCLK,Larnaca International Airport,34.875099,33.624901,Commercial Freighter,1074,1395023,20047131,92584,1227055,12213148
CY,Cyprus,LCLK,Larnaca International Airport,34.875099,33.624901,General Aviation,1407,238354,3403949,18259,428908,10335492
CZ,Czechia,LKPR,Václav Havel Airport Prague,50.100874,14.259911,Commercial Passenger,49622,38142864,517274670,2628292,46663613,452259374
CZ,Czechia,LKPR,Václav Havel Airport Prague,50.100874,14.259911,Commercial Freighter,1225,1624771,25506931,92734,1265921,14936366
CZ,Czechia,LKPR,Václav Havel Airport Prague,50.100874,14.259911,General Aviation,759,164536,2203714,18228,356035,6947431
DK,Denmark,EKCH,Copenhagen Kastrup Airport,55.617900848389,12.656000137329,Commercial Passenger,106948,80881034,1116197241,5304499,67612695,852002231
DK,Denmark,EKCH,Copenhagen Kastrup Airport,55.617900848389,12.656000137329,Commercial Freighter,4755,4612560,60876232,461104,3420002,49595176
DK,Denmark,EKCH,Copenhagen Kastrup Airport,55.617900848389,12.656000137329,General Aviation,1623,606868,7527241,104666,446456,7365526
DO,Dominican Republic (the),MDSD,Las Américas International Airport,18.42970085144,-69.668899536133,Commercial Passenger,23235,18772767,270957013,1507173,17238910,197782069
DO,Dominican Republic (the),MDSD,Las Américas International Airport,18.42970085144,-69.668899536133,Commercial Freighter,2079,3235631,44984689,250601,3882074,31787514
DO,Dominican Republic (the),MDSD,Las Américas International Airport,18.42970085144,-69.668899536133,General Aviation,261,102443,1395791,8768,128483,2809044
DO,Dominican Republic (the),MDPC,Punta Cana International Airport,18.5674,-68.363403,Commercial Passenger,27434,26233396,391945283,1739588,21397346,257053601
DO,Dominican Republic (the),MDPC,Punta Cana International Airport,18.5674,-68.363403,Commercial Freighter,44,70276,1013504,3397,79970,645456
DO,Dominican Republic (the),MDPC,Punta Cana International Airport,18.5674,-68.363403,General Aviation,631,263992,3921430,17132,303465,6701114
EC,Ecuador,SEQM,Mariscal Sucre International Airport,-0.125399,-78.354306,Commercial Passenger,20748,18667897,267427117,4541088,51531117,237257095
EC,Ecuador,SEQM,Mariscal Sucre International Airport,-0.125399,-78.354306,Commercial Freighter,4557,9552397,148999635,451643,13525298,98350617
EC,Ecuador,SEQM,Mariscal Sucre International Airport,-0.125399,-78.354306,General Aviation,182,123911,1343208,14428,161260,2152066
EG,Egypt,HECA,Cairo International Airport,30.111534,31.396694,Commercial Passenger,78158,83123105,1299525012,4866582,82172544,884993492
EG,Egypt,HECA,Cairo International Airport,30.111534,31.396694,Commercial Freighter,1506,2864712,47691661,148218,3340181,29644539
EG,Egypt,HECA,Cairo International Airport,30.111534,31.396694,General Aviation,2880,2377407,32865333,170104,2632991,27009125
ET,Ethiopia,HAAB,Addis Ababa Bole International Airport,8.97789,38.799301,Commercial Passenger,40604,51679583,947548751,3343518,43786179,469993224
ET,Ethiopia,HAAB,Addis Ababa Bole International Airport,8.97789,38.799301,Commercial Freighter,3113,5443963,110565228,284117,6972692,62106247
ET,Ethiopia,HAAB,Addis Ababa Bole International Airport,8.97789,38.799301,General Aviation,5181,4415816,73736148,322797,4845097,43680513
FJ,Fiji,NFFN,Nadi International Airport,-17.755399703979492,177.4429931640625,Commercial Passenger,14881,9329157,149143864,1130765,7018777,93813704
FJ,Fiji,NFFN,Nadi International Airport,-17.755399703979492,177.4429931640625,Commercial Freighter,3,7478,102232,774,5097,56056
